zipcode,minority,companies_name,name,bi_policy_premium,pd_policy_premium,state_risk,white_non_hisp_pct,risk_difference,combined_premium
75002,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,266,270,305.20258256123384,66.4,230.79741743876616,536
75002,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,117,177,305.20258256123384,66.4,-11.20258256123384,294
75002,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,325,355,305.20258256123384,66.4,374.79741743876616,680
75002,FALSE,Allstate Ind Co,ALLSTATE INS GRP,240,298,305.20258256123384,66.4,232.79741743876616,538
75002,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,203,311,305.20258256123384,66.4,208.79741743876616,514
75002,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,226,346,305.20258256123384,66.4,266.79741743876616,572
75002,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,192,261,305.20258256123384,66.4,147.79741743876616,453
75002,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,223,211,305.20258256123384,66.4,128.79741743876616,434
75002,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,223,238,305.20258256123384,66.4,155.79741743876616,461
75002,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,590,638,305.20258256123384,66.4,922.7974174387662,1228
75002,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,591,676,305.20258256123384,66.4,961.7974174387662,1267
75002,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,113,156,305.20258256123384,66.4,-36.20258256123384,269
75002,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,402,387,305.20258256123384,66.4,483.79741743876616,789
75002,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,112,146,305.20258256123384,66.4,-47.20258256123384,258
75002,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,138,175,305.20258256123384,66.4,7.797417438766161,313
75002,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,161,257,305.20258256123384,66.4,112.79741743876616,418
75002,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,242,370,305.20258256123384,66.4,306.79741743876616,612
75002,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,192,261,305.20258256123384,66.4,147.79741743876616,453
75006,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,218,369,308.5365711932967,35.4,278.4634288067033,587
75006,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,135,173,308.5365711932967,35.4,-0.5365711932967088,308
75006,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,726,754,308.5365711932967,35.4,1171.4634288067032,1480
75006,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,133,150,308.5365711932967,35.4,-25.53657119329671,283
75006,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,207,345,308.5365711932967,35.4,243.4634288067033,552
75006,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,285,310,308.5365711932967,35.4,286.4634288067033,595
75006,FALSE,Allstate Ind Co,ALLSTATE INS GRP,318,298,308.5365711932967,35.4,307.4634288067033,616
75006,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,176,257,308.5365711932967,35.4,124.46342880670329,433
75006,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,433,398,308.5365711932967,35.4,522.4634288067033,831
75006,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,167,191,308.5365711932967,35.4,49.46342880670329,358
75006,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,226,285,308.5365711932967,35.4,202.4634288067033,511
75006,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,262,308,308.5365711932967,35.4,261.4634288067033,570
75006,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,413,351,308.5365711932967,35.4,455.4634288067033,764
75006,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,283,241,308.5365711932967,35.4,215.4634288067033,524
75006,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,616,712,308.5365711932967,35.4,1019.4634288067033,1328
75006,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,226,285,308.5365711932967,35.4,202.4634288067033,511
75006,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,187,311,308.5365711932967,35.4,189.4634288067033,498
75006,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,141,182,308.5365711932967,35.4,14.463428806703291,323
75007,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,215,323,334.2307415830044,49.3,203.76925841699563,538
75007,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,130,140,334.2307415830044,49.3,-64.23074158300437,270
75007,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,139,163,334.2307415830044,49.3,-32.230741583004374,302
75007,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,224,339,334.2307415830044,49.3,228.76925841699563,563
75007,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,194,291,334.2307415830044,49.3,150.76925841699563,485
75007,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,598,648,334.2307415830044,49.3,911.7692584169956,1246
75007,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,176,177,334.2307415830044,49.3,18.769258416995626,353
75007,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,354,340,334.2307415830044,49.3,359.7692584169956,694
75007,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,292,313,334.2307415830044,49.3,270.7692584169956,605
75007,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,418,405,334.2307415830044,49.3,488.7692584169956,823
75007,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,278,289,334.2307415830044,49.3,232.76925841699563,567
75007,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,210,258,334.2307415830044,49.3,133.76925841699563,468
75007,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,654,696,334.2307415830044,49.3,1015.7692584169956,1350
75007,FALSE,Allstate Ind Co,ALLSTATE INS GRP,246,288,334.2307415830044,49.3,199.76925841699563,534
75007,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,139,190,334.2307415830044,49.3,-5.230741583004374,329
75007,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,268,221,334.2307415830044,49.3,154.76925841699563,489
75007,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,210,258,334.2307415830044,49.3,133.76925841699563,468
75007,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,189,286,334.2307415830044,49.3,140.76925841699563,475
75009,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,223,238,340.14422123918547,75.1,120.85577876081453,461
75009,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,325,355,340.14422123918547,75.1,339.85577876081453,680
75009,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,114,153,340.14422123918547,75.1,-73.14422123918547,267
75009,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,139,239,340.14422123918547,75.1,37.85577876081453,378
75009,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,128,170,340.14422123918547,75.1,-42.14422123918547,298
75009,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,124,141,340.14422123918547,75.1,-75.14422123918547,265
75009,FALSE,Allstate Ind Co,ALLSTATE INS GRP,240,298,340.14422123918547,75.1,197.85577876081453,538
75009,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,402,387,340.14422123918547,75.1,448.85577876081453,789
75009,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,199,305,340.14422123918547,75.1,163.85577876081453,504
75009,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,591,676,340.14422123918547,75.1,926.8557787608145,1267
75009,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,619,638,340.14422123918547,75.1,916.8557787608145,1257
75009,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,140,170,340.14422123918547,75.1,-30.14422123918547,310
75009,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,192,261,340.14422123918547,75.1,112.85577876081453,453
75009,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,242,370,340.14422123918547,75.1,271.85577876081453,612
75009,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,211,210,340.14422123918547,75.1,80.85577876081453,421
75009,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,192,261,340.14422123918547,75.1,112.85577876081453,453
75009,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,221,339,340.14422123918547,75.1,219.85577876081453,560
75009,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,264,235,340.14422123918547,75.1,158.85577876081453,499
75010,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,194,291,343.01725306575645,42.6,141.98274693424355,485
75010,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,210,258,343.01725306575645,42.6,124.98274693424355,468
75010,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,210,258,343.01725306575645,42.6,124.98274693424355,468
75010,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,129,150,343.01725306575645,42.6,-64.01725306575645,279
75010,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,225,241,343.01725306575645,42.6,122.98274693424355,466
75010,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,224,339,343.01725306575645,42.6,219.98274693424355,563
75010,FALSE,Allstate Ind Co,ALLSTATE INS GRP,246,288,343.01725306575645,42.6,190.98274693424355,534
75010,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,178,286,343.01725306575645,42.6,120.98274693424355,464
75010,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,124,170,343.01725306575645,42.6,-49.01725306575645,294
75010,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,654,696,343.01725306575645,42.6,1006.9827469342436,1350
75010,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,158,161,343.01725306575645,42.6,-24.01725306575645,319
75010,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,264,237,343.01725306575645,42.6,157.98274693424355,501
75010,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,591,648,343.01725306575645,42.6,895.9827469342436,1239
75010,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,215,323,343.01725306575645,42.6,194.98274693424355,538
75010,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,123,149,343.01725306575645,42.6,-71.01725306575645,272
75010,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,354,340,343.01725306575645,42.6,350.98274693424355,694
75010,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,418,405,343.01725306575645,42.6,479.98274693424355,823
75010,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,292,313,343.01725306575645,42.6,261.98274693424355,605
75013,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,250,263,294.3042105966529,66.6,218.69578940334708,513
75013,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,591,676,294.3042105966529,66.6,972.6957894033471,1267
75013,FALSE,Allstate Ind Co,ALLSTATE INS GRP,240,298,294.3042105966529,66.6,243.69578940334708,538
75013,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,141,175,294.3042105966529,66.6,21.695789403347078,316
75013,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,122,184,294.3042105966529,66.6,11.695789403347078,306
75013,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,402,387,294.3042105966529,66.6,494.6957894033471,789
75013,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,199,311,294.3042105966529,66.6,215.69578940334708,510
75013,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,225,211,294.3042105966529,66.6,141.69578940334708,436
75013,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,325,355,294.3042105966529,66.6,385.6957894033471,680
75013,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,242,370,294.3042105966529,66.6,317.6957894033471,612
75013,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,192,261,294.3042105966529,66.6,158.69578940334708,453
75013,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,116,159,294.3042105966529,66.6,-19.304210596652922,275
75013,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,115,147,294.3042105966529,66.6,-32.30421059665292,262
75013,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,579,638,294.3042105966529,66.6,922.6957894033471,1217
75013,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,152,257,294.3042105966529,66.6,114.69578940334708,409
75013,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,192,261,294.3042105966529,66.6,158.69578940334708,453
75013,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,267,285,294.3042105966529,66.6,257.6957894033471,552
75013,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,221,346,294.3042105966529,66.6,272.6957894033471,567
75019,FALSE,Allstate Ind Co,ALLSTATE INS GRP,318,298,299.305328312376,61.9,316.694671687624,616
75019,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,229,205,299.305328312376,61.9,134.694671687624,434
75019,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,224,248,299.305328312376,61.9,172.694671687624,472
75019,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,267,285,299.305328312376,61.9,252.694671687624,552
75019,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,123,149,299.305328312376,61.9,-27.30532831237599,272
75019,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,669,645,299.305328312376,61.9,1014.694671687624,1314
75019,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,218,369,299.305328312376,61.9,287.694671687624,587
75019,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,124,170,299.305328312376,61.9,-5.305328312375991,294
75019,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,188,285,299.305328312376,61.9,173.694671687624,473
75019,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,354,340,299.305328312376,61.9,394.694671687624,694
75019,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,461,414,299.305328312376,61.9,575.694671687624,875
75019,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,158,161,299.305328312376,61.9,19.69467168762401,319
75019,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,209,317,299.305328312376,61.9,226.694671687624,526
75019,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,129,150,299.305328312376,61.9,-20.30532831237599,279
75019,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,609,648,299.305328312376,61.9,957.694671687624,1257
75019,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,152,286,299.305328312376,61.9,138.694671687624,438
75019,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,224,248,299.305328312376,61.9,172.694671687624,472
75019,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,253,298,299.305328312376,61.9,251.694671687624,551
75020,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,210,250,225.64537413629017,79.1,234.35462586370983,460
75020,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,108,139,225.64537413629017,79.1,21.354625863709828,247
75020,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,245,209,225.64537413629017,79.1,228.35462586370983,454
75020,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,560,512,225.64537413629017,79.1,846.3546258637098,1072
75020,FALSE,Allstate Ind Co,ALLSTATE INS GRP,194,216,225.64537413629017,79.1,184.35462586370983,410
75020,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,564,612,225.64537413629017,79.1,950.3546258637098,1176
75020,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,230,270,225.64537413629017,79.1,274.3546258637098,500
75020,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,263,253,225.64537413629017,79.1,290.3546258637098,516
75020,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,221,163,225.64537413629017,79.1,158.35462586370983,384
75020,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,137,186,225.64537413629017,79.1,97.35462586370983,323
75020,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,177,193,225.64537413629017,79.1,144.35462586370983,370
75020,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,103,121,225.64537413629017,79.1,-1.6453741362901724,224
75020,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,398,316,225.64537413629017,79.1,488.3546258637098,714
75020,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,139,153,225.64537413629017,79.1,66.35462586370983,292
75020,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,189,225,225.64537413629017,79.1,188.35462586370983,414
75020,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,340,279,225.64537413629017,79.1,393.3546258637098,619
75020,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,109,139,225.64537413629017,79.1,22.354625863709828,248
75020,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,177,193,225.64537413629017,79.1,144.35462586370983,370
75021,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,560,512,202.28940031526776,79.8,869.7105996847322,1072
75021,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,240,217,202.28940031526776,79.8,254.71059968473224,457
75021,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,340,279,202.28940031526776,79.8,416.71059968473224,619
75021,FALSE,Allstate Ind Co,ALLSTATE INS GRP,194,216,202.28940031526776,79.8,207.71059968473224,410
75021,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,177,193,202.28940031526776,79.8,167.71059968473224,370
75021,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,244,179,202.28940031526776,79.8,220.71059968473224,423
75021,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,572,601,202.28940031526776,79.8,970.7105996847322,1173
75021,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,398,316,202.28940031526776,79.8,511.71059968473224,714
75021,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,109,139,202.28940031526776,79.8,45.710599684732244,248
75021,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,263,253,202.28940031526776,79.8,313.71059968473224,516
75021,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,137,173,202.28940031526776,79.8,107.71059968473224,310
75021,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,210,250,202.28940031526776,79.8,257.71059968473224,460
75021,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,177,193,202.28940031526776,79.8,167.71059968473224,370
75021,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,139,153,202.28940031526776,79.8,89.71059968473224,292
75021,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,189,225,202.28940031526776,79.8,211.71059968473224,414
75021,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,230,270,202.28940031526776,79.8,297.71059968473224,500
75021,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,103,121,202.28940031526776,79.8,21.710599684732244,224
75021,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,108,139,202.28940031526776,79.8,44.710599684732244,247
75022,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,418,405,283.44388341200226,74.6,539.5561165879977,823
75022,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,354,340,283.44388341200226,74.6,410.55611658799774,694
75022,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,654,696,283.44388341200226,74.6,1066.5561165879976,1350
75022,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,210,258,283.44388341200226,74.6,184.55611658799774,468
75022,FALSE,Allstate Ind Co,ALLSTATE INS GRP,246,288,283.44388341200226,74.6,250.55611658799774,534
75022,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,133,153,283.44388341200226,74.6,2.5561165879977352,286
75022,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,224,339,283.44388341200226,74.6,279.55611658799774,563
75022,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,132,161,283.44388341200226,74.6,9.556116587997735,293
75022,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,203,320,283.44388341200226,74.6,239.55611658799774,523
75022,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,250,291,283.44388341200226,74.6,257.55611658799774,541
75022,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,210,258,283.44388341200226,74.6,184.55611658799774,468
75022,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,137,286,283.44388341200226,74.6,139.55611658799774,423
75022,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,190,221,283.44388341200226,74.6,127.55611658799774,411
75022,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,153,163,283.44388341200226,74.6,32.556116587997735,316
75022,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,593,644,283.44388341200226,74.6,953.5561165879977,1237
75022,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,192,215,283.44388341200226,74.6,123.55611658799774,407
75022,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,183,288,283.44388341200226,74.6,187.55611658799774,471
75022,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,116,129,283.44388341200226,74.6,-38.443883412002265,245
75023,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,221,353,322.65029481224866,62.6,251.34970518775134,574
75023,FALSE,State Farm Cnty Mut Ins Co Of TX,STATE FARM GRP,242,370,322.65029481224866,62.6,289.34970518775134,612
75023,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,116,161,322.65029481224866,62.6,-45.65029481224866,277
75023,FALSE,Liberty Cnty Mut Ins Co,LIBERTY MUT GRP,600,651,322.65029481224866,62.6,928.3497051877514,1251
75023,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,125,185,322.65029481224866,62.6,-12.65029481224866,310
75023,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,118,154,322.65029481224866,62.6,-50.65029481224866,272
75023,FALSE,Farmers TX Cnty Mut Ins Co,FARMERS INS GRP,168,257,322.65029481224866,62.6,102.34970518775134,425
75023,FALSE,Progressive Cnty Mut Ins Co,PROGRESSIVE GRP,250,215,322.65029481224866,62.6,142.34970518775134,465
75023,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,258,299,322.65029481224866,62.6,234.34970518775134,557
75023,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,591,676,322.65029481224866,62.6,944.3497051877514,1267
75023,FALSE,Nationwide Mut Ins Co,NATIONWIDE CORP GRP,325,355,322.65029481224866,62.6,357.34970518775134,680
75023,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,192,261,322.65029481224866,62.6,130.34970518775134,453
75023,FALSE,21st Century Centennial Ins Co,FARMERS INS GRP,402,387,322.65029481224866,62.6,466.34970518775134,789
75023,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,149,190,322.65029481224866,62.6,16.34970518775134,339
75023,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,199,318,322.65029481224866,62.6,194.34970518775134,517
75023,FALSE,Colonial Cnty Mut Ins Co,NATIONWIDE CORP GRP,212,230,322.65029481224866,62.6,119.34970518775134,442
